cid	iter	formula	name	num_rgroup	electrons
C06028	1	C26H40N7O19P3S	2-Methylfumaryl-CoA; Mesaconyl-CoA; Mesaconyl-C1-CoA; (E)-3-Carboxy-2-methylprop-2-enoyl-CoA	0	458.0
C00827	1	C24H40N7O18P3S	Lactoyl-CoA	0	438.0
C02655	1	C8H14O7	6-Acetyl-D-glucose	0	118.0
C05340	1	C9H19N5O3	beta-Alanyl-L-arginine	0	132.0
C00090	1	C6H6O2	Catechol; 1,2-Benzenediol; o-Benzenediol; 1,2-Dihydroxybenzene; Brenzcatechin; Pyrocatechol	0	58.0
C07114	1	C9H8O3	3-Oxo-3-phenylpropanoate; Benzoylacetate; 3-Oxo-3-phenylpropionate; 3-Oxo-3-phenylpropionic acid	0	86.0
C12107	1	C7H7NO3	3-Amino-5-hydroxybenzoate; AHBA; 3-Amino-5-hydroxybenzoic acid; 3-Ahba	0	80.0
C00101	1	C19H23N7O6	Tetrahydrofolate; 5,6,7,8-Tetrahydrofolate; Tetrahydrofolic acid; THF; (6S)-Tetrahydrofolate; (6S)-Tetrahydrofolic acid; (6S)-THFA	0	234.0
C12440	1	C8H15NO	Trachelanthamidine	0	78.0
C04549	1	C11H18O16P2R2	1-Phosphatidyl-1D-myo-inositol 3-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-3'-phosphate)	2	0.0
C16269	1	C15H24	(+)-epi-Isozizaene	0	114.0
C03406	1	C10H18N4O6	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid	0	154.0
C01757	1	C6H8O4	Triacetate; 3,5-Dioxo-hexanoic acid	0	76.0
C02394	1	C9H10O	Cinnamyl alcohol; 3-Phenyl-2-propen-1-ol; Styrylcarbinol	0	72.0
C19619	1	C15H24	(+)-Germacrene D	0	114.0
C05989	1	C24H38N7O18P3S	3-Oxopropionyl-CoA; Malonyl semialdehyde-CoA	0	436.0
C16366	1	C7H10N4O3	5-Acetylamino-6-amino-3-methyluracil; AAMU	0	104.0
C10945	1	C9H8O3	Caffeic aldehyde; 3,4-Dihydroxycinnamaldehyde; Caffeyl aldehyde	0	86.0
C05636	1	C9H12N2O2	3-Hydroxykynurenamine	0	96.0
C05265	1	C31H52N7O18P3S	3-Oxodecanoyl-CoA	0	492.0
C04484	1	C7H6O6	4-Carboxy-2-hydroxymuconate semialdehyde; 4-Carboxy-2-hydroxy-cis,cis-muconate 6-semialdehyde	0	96.0
C06218	1	C30H52O26	Cellopentaose	0	440.0
C09664	1	C15H26O	beta-Eudesmol	0	124.0
C00555	1	C4H9NO	4-Aminobutyraldehyde; 4-Aminobutanal	0	48.0
C02306	1	H2PO3NH2	Phosphoramidate; Phosphoramidic acid; Amidophosphoric acid; Phosphoramide	0	50.0
C12454	1	C15H17N3	Anatalline	0	128.0
C16406	1	C21H22O10	Phlorizin chalcone; Chalcone 2'-O-glucoside	0	228.0
C00531	1	C26H40N7O19P3S	Itaconyl-CoA	0	458.0
C02887	1	C15H16O9	Sinapoyl malate; Sinapoyl-(S)-malate	0	178.0
C18158	1	C15H24N2O	17-Oxosparteine	0	136.0
C14866	1	C2HCl3O	Chloral; Trichloroacetaldehyde	0	72.0
C00053	1	C10H15N5O13P2S	3'-Phosphoadenylyl sulfate; 3'-Phosphoadenosine 5'-phosphosulfate; 3'-Phospho-5'-adenylyl sulfate; PAPS	0	260.0
C20834	1	C20H34O	Cyclooctat-9-en-7-ol; (1S,3aS,4R,7S,9aS,10aS)-1,4,9a-Trimethyl-7-(propan-2-yl)-1,2,3,3a,4,5,7,8,9,9a,10,10a-dodecahydrodicyclopenta[a,d][8]annulen-4-ol	0	
C20177	1	C15H24	7-epi-Sesquithujene; (+)-7-epi-Sesquithujene	0	
C12000	1	C23H38O5	Tylactone; Protylonolide	0	216.0
C18172	1	C8H19N3O2	Carboxyspermidine; 2-Amino-4-[(4-aminobutyl)amino]-butanoic acid	0	104.0
C06197	1	C20H27N10O16P3	P1,P3-Bis(5'-adenosyl) triphosphate; ApppA; Adenosine 5'-triphosphate 5'-adenosine	0	390.0
C02469	1	C40H38N4O16	Uroporphyrin III	0	434.0
C00163	1	C3H6O2	Propanoate; Propionate; Propanoic acid; Propionic acid	0	40.0
C12456	1	C14H16O4	3-Dimethylallyl-4-hydroxyphenylpyruvate; 3-[4-Hydroxy-3-(2-methylprop-1-en-1-yl)phenyl]-2-oxopropanoate	0	132.0
C06027	1	C26H42N7O20P3S	L-erythro-3-Methylmalyl-CoA; beta-Methylmalyl-CoA; (2R,3S)-2-Methylmalyl-CoA; L-erythro-beta-Methylmalyl-CoA; (2R,3S)-2-Methyl-3-carboxy-3-hydroxypropanoyl-CoA	0	468.0
C00935	1	C14H22N2O16P2	UDP-L-arabinose; UDP-L-arabinopyranose; UDP-beta-L-arabinopyranose	0	278.0
C03572	1	C6H5ClO4	2-Chloro-cis,cis-muconate	0	90.0
C14179	1	C2H4O5S	Sulfoacetate; Sulfoacetic acid	0	72.0
C16741	1	C6H14N2O3	L-Hydroxylysine; 5-Hydroxy-L-lysine; L-erythro-5-Hydroxylysine; (5R)-5-Hydroxy-L-lysine	0	88.0
C04734	1	C10H15N4O9P	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide; 5'-Phosphoribosyl-5-formamido-4-imidazolecarboxamide; 5-Formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide; 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; FAICAR	0	190.0
C18323	1	C26H40N7O19P3S	3-Methylfumaryl-CoA; (E)-3-Carboxybut-2-enoyl-CoA; Mesaconyl-C4-CoA	0	458.0
C00334	1	C4H9NO2	4-Aminobutanoate; 4-Aminobutanoic acid; 4-Aminobutyrate; 4-Aminobutyric acid; gamma-Aminobutyric acid; GABA	0	56.0
C17944	1	C11H22N5O6P	Rhizocticin A	0	186.0
C00941	1	C9H12N3O7P	3',5'-Cyclic CMP; Cytidine 3',5'-cyclic monophosphate	0	158.0
C01530	1	C18H36O2	Octadecanoic acid; Stearate; Stearic acid	0	160.0
C05116	1	C25H42N7O18P3S	3-Hydroxybutanoyl-CoA; 3-Hydroxybutyryl-CoA	0	446.0
C00815	1	C5H8O5	Citramalate; Citramalic acid; alpha-Hydroxypyrotartaric acid; 2-Methylmalic acid	0	78.0
C00087	1	S	Sulfur; S; Elemental sulfur	0	16.0
C15548	1	C12H22O11	2-alpha-D-Glucosyl-D-glucose	0	182.0
C11886	1	C20H30O	Levopimarinal	0	158.0
C02591	1	C12H23O14P	Sucrose 6'-phosphate; Sucrose 6F-phosphate	0	222.0
C02199	1	C15H24N2O16P2	UDP-L-rhamnose; UDP-rhamnose	0	286.0
C00882	1	C21H35N7O13P2S	Dephospho-CoA; Dephosphocoenzyme A; 3'-Dephospho-CoA	0	360.0
C20896	1	C6H8O7	D-Galactaro-1,4-lactone	0	
C02462	1	C10H18O	Sabinene hydrate	0	86.0
C20525	1	C28H39N	3-Geranylgeranylindole; 3-(Geranylgeranyl)indole	0	
C19973	1	C15H24	(+)-beta-Caryophyllene	0	
C00449	1	C11H20N2O6	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid	0	148.0
C03067	1	C7H6O2	3-Hydroxybenzaldehyde	0	64.0
C02091	1	C3H7N3O3	(S)-Ureidoglycine	0	70.0
C16286	1	C12H22O	Geosmin; (-)-Geosmin; trans-1,10-Dimethyl-trans-9-decalol	0	102.0
C01869	1	C9H13NO2	(-)-Sympatol; (-)-Synephrine; (R)-Synephrine	0	90.0
C06430	1	C6H8O6	D-Galacturonolactone; D-gamma-Galacturonolactone	0	92.0
C20618	1	C69H115NO17P2	beta-D-Gal-(1->4)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol	0	
C04281	1	C5H7NO3	L-1-Pyrroline-3-hydroxy-5-carboxylate; 3-Hydroxy-L-1-pyrroline-5-carboxylate; (3R,5S)-1-Pyrroline-3-hydroxy-5-carboxylate	0	68.0
C05727	1	C5H8NO3SR	S-Substituted N-acetyl-L-cysteine; Mercapturic acid; N-Acetyl-L-cysteine S-conjugate	1	0.0
C06138	1	C78H130N5O47R	GT1a; Neu5Ac-alpha2->8Neu5Ac-alpha2->3Gal-beta1->3GalNAc-beta1->4(Neu5Ac-alpha2->3)Gal-beta1->4Glc-beta1->1'Cer; Neu5Ac-alpha2->8Neu5Ac-alpha2->3Gal-beta1->3GalNAc-beta1->4(Neu5Ac-alpha2->3)LacCer	1	0.0
C02207	1	C6H11NO4	beta-Alanopine; N-(D-1-Carboxyethyl)-beta-alanine	0	86.0
C00818	1	C6H10O8	D-Glucarate; D-Glucaric acid; L-Gularic acid; D-Saccharic acid; D-Glucosaccharic acid; Glucaric acid; Glucarate	0	110.0
C00877	1	C25H40N7O17P3S	Crotonoyl-CoA; Crotonyl-CoA; 2-Butenoyl-CoA; trans-But-2-enoyl-CoA; But-2-enoyl-CoA; (E)-But-2-enoyl-CoA	0	436.0
C04024	1	C27H30O15	Vitexin 2''-O-beta-D-glucoside; Flavosativaside; 2''-O-Glucosylvitexin	0	312.0
C06321	1	C7H8O4	(1R,6S)-1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate; cis-1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate; cis-1,6-Dihydroxy-2,4-cyclohexadiene-1-carboxylic acid	0	82.0
C16352	1	C11H15N4O6	7-Methylxanthosine	0	156.0
C00593	1	C2H4O4S	Sulfoacetaldehyde; 2-Sulfoacetaldehyde	0	64.0
C05942	1	C5H5NO2	Pyrrole-2-carboxylate	0	58.0
C06092	1	C22H33NO2	Veatchine	0	188.0
C06244	1	C2H5NO	Acetamide	0	32.0
C00005	1	C21H30N7O17P3	NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	0	386.0
C06735	1	C2H5NO	Aminoacetaldehyde; 2-Aminoacetaldehyde	0	32.0
C01685	1	C5H10O6	D-Ribonate; D-Ribonic acid	0	88.0
C16235	1	C7H7NO3	o-Hydroxylaminobenzoate; 2-Hydroxylaminobenzoic acid	0	80.0
C00144	1	C10H14N5O8P	GMP; Guanosine 5'-phosphate; Guanosine monophosphate; Guanosine 5'-monophosphate; Guanylic acid	0	188.0
C16422	1	C22H24O11	Hesperetin 7-O-glucoside	0	244.0
C02214	1	C5H6O4	(E)-Glutaconate; trans-Glutaconate; trans-Glutaconic acid; Glutaconic acid	0	68.0
C05938	1	C5H9NO4	L-4-Hydroxyglutamate semialdehyde	0	78.0
C10850	1	C7H13NO3	Calystegin A3; Calystegine A3	0	86.0
C16186	1	C6H9O9P	L-Ascorbate 6-phosphate	0	132.0
C01623	1	C14H22N2O16P2	UDP-apiose; UDP-D-apiose; UDP-alpha-D-apiose	0	278.0
C00826	1	C10H13NO5	L-Arogenate; L-Arogenic acid; Pretyrosine	0	120.0
C01026	1	C4H9NO2	N,N-Dimethylglycine; Dimethylglycine	0	56.0
C06613	1	C3H3ClO	trans-3-Chloroallyl aldehyde; trans-3-Chloro-2-propenal	0	46.0
C01629	1		Wax ester	0	0.0
C05005	1		Glycolipid	0	0.0
C13508	1	C11H16O12SR2	Sulfoquinovosyldiacylglycerol; SQDG; 1,2-Diacyl-3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol	2	0.0
C00627	1	C8H12NO6P	Pyridoxine phosphate; Pyridoxine 5-phosphate; Pyridoxine 5'-phosphate; Pyridoxol 5'-phosphate	0	130.0
C02939	1	C26H44N7O17P3S	3-Methylbutanoyl-CoA; Isovaleryl-CoA	0	446.0
C00439	1	C6H10N2O4	N-Formimino-L-glutamate; N-Formimidoyl-L-glutamate	0	92.0
C05678	1	C2H8NO4P	1-Hydroxy-2-aminoethylphosphonate	0	74.0
C00218	1	CH5N	Methylamine; Methanamine	0	18.0
C07481	1	C8H10N4O2	Caffeine; 1,3,7-Trimethylxanthine	0	102.0
C00179	1	C5H14N4	Agmatine; (4-Aminobutyl) guanidine	0	72.0
C06435	1	C14H19N4O9P	5'-Butyrylphosphoinosine; Inosine 5'-phosphobutyrate	0	218.0
C01944	1	C29H50N7O17P3S	Octanoyl-CoA	0	470.0
C00673	1	C5H11O7P	2-Deoxy-D-ribose 5-phosphate	0	112.0
C18910	1	C9H18N5O8P	2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one; 2,5-Diamino-6-(1-D-ribitylamino)pyrimidin-4(3H)-one 5'-phosphate	0	186.0
C20619	1	C69H115NO17P2	beta-D-Glc-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol	0	
C15524	1	C29H40N7O18P3S	Phenylglyoxylyl-CoA	0	468.0
C03120	1	C3H8O6PR	Glycerophosphodiester	1	0.0
C18241	1	C6H2Cl4O4	Tetrachloro-cis,cis-muconate	0	138.0
C06202	1	C7H6O2	Salicylaldehyde; o-Hydroxybenzaldehyde; 2-Hydroxybenzaldehyde	0	64.0
C03431	1	C14H19N5O6S	S-Inosyl-L-homocysteine	0	202.0
C16517	1	C16H20N2O6S	Indolylmethyl-desulfoglucosinolate	0	194.0
C02249	1	C41H66N7O17P3S	Arachidonyl-CoA; Arachidonoyl-CoA; (5Z,8Z,11Z,14Z)-Icosatetraenoyl-CoA	0	558.0
C05840	1	C4H5NO4	Iminoaspartate; Iminoaspartic acid; Iminosuccinate	0	68.0
C05595	1	C13H15NO6	4-Hydroxyphenylacetylglutamic acid; p-Hydroxyphenylacetylglutamic acid; 4-Hydroxyphenylacetylglutamate; p-Hydroxyphenylacetylglutamate	0	148.0
C20440	1	C5H10O10P2	alpha-D-Ribose 1,2-cyclic phosphate 5-phosphate	0	
C05261	1	C35H60N7O18P3S	3-Oxotetradecanoyl-CoA	0	524.0
C09833	1	C16H14O5	Sakuranetin; Naringenin 7-methyl ether; (2S)-Sakuranetin	0	150.0
C06216	1	C42H72O36	Celloheptaose	0	612.0
C00675	1	C5H10O6PR	Deoxynucleoside 3'-phosphate	1	0.0
C17263	1	C4H5O5R	2-Alkylmalic acid	1	0.0
C20270	1	C20H38O8P2	Copal-8-ol diphosphate; (13E)-8alpha-Hydroxylabd-13-en-15-yl diphosphate	0	
C00046	1	C10H18O13P2R2(C5H8O6PR)n	RNA; RNAn; RNAn+1; RNA(linear); (Ribonucleotide)n; (Ribonucleotide)m; (Ribonucleotide)n+m; Ribonucleic acid	3	0.0
C05360	1	N2H2	Diimine	0	16.0
C03979	1	C6H10O5	2-Dehydro-3-deoxy-L-rhamnonate	0	86.0
C00155	1	C4H9NO2S	L-Homocysteine; L-2-Amino-4-mercaptobutyric acid; Homocysteine	0	72.0
C05260	1	C35H62N7O18P3S	(S)-3-Hydroxytetradecanoyl-CoA	0	526.0
C01772	1	C9H8O3	trans-2-Hydroxycinnamate; trans-2-Hydroxycinnamic acid; 2-Hydroxycinnamate; 2-Coumaric acid; o-Coumaric acid; 2-Coumarate	0	86.0
C06192	1	C16H25N5O15P2	ADP-mannose; APD-D-mannose	0	306.0
C19749	1	C15H24	(E)-alpha-Bisabolene	0	114.0
C06614	1	C3H3ClO2	trans-3-Chloroacrylic acid	0	54.0
C03296	1	C10H18N4O5	N2-Succinyl-L-arginine; (2S)-2-(3-Carboxypropanoylamino)-5-(diaminomethylideneamino)pentanoic acid	0	146.0
C16593	1	C7H14O2S	7-Mercaptoheptanoic acid	0	88.0
C00230	1	C7H6O4	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	0	80.0
C20279	1	C12H23N3O4	(2R,3R)-3-Methylglutamyl-5-semialdehyde-N6-lysine	0	
C20083	1	C22H34N5O15P	CMP-pseudaminic acid	0	
C02744	1	C24H47NO10S	Psychosine sulfate	0	294.0
C05855	1	C15H20O7	4-Hydroxycinnamyl alcohol 4-D-glucoside; p-Coumaryl alcohol 4-O-glucoside	0	166.0
C11356	1	C20H36O7P2	trans,trans,cis-Geranylgeranyl diphosphate; trans,trans,cis-Geranylgeranyl pyrophosphate; Geranylneryl diphosphate; 2-cis,6-trans,10-trans-Geranylgeranyl diphosphate	0	242.0
C03519	1	C11H13NO3	N-Acetyl-L-phenylalanine	0	110.0
C06473	1	C6H10O7	2-Keto-D-gluconic acid; 2-Dehydro-D-gluconate; 2-Dehydro-D-gluconic acid; alpha-D-arabino-2-Hexulosonic acid	0	102.0
C18245	1	C15H26O	8-epi-Cedrol	0	124.0
C18134	1	C16H18O3	Dihydroechinofuran	0	138.0
C12453	1	C10H17NO2	Acetylpseudotropine	0	100.0
C00623	1	C3H9O6P	sn-Glycerol 1-phosphate; sn-Gro-1-P; L-Glycerol 1-phosphate	0	90.0
C04939	1	C53H92N3O28R	N-Acetyl-D-glucosaminyl-1,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide	1	0.0
C00045	1	C2H4NO2R	Amino acid; Amino acids	1	0.0
C01717	1	C10H7NO3	4-Hydroxy-2-quinolinecarboxylic acid; Kynurenic acid; Kynurenate	0	98.0
C01100	1	C6H12N3O4P	L-Histidinol phosphate	0	116.0
C16701	1	C15H17NO3	Norbelladine	0	138.0
C01283	1	C6H14NO8P	1-Amino-1-deoxy-scyllo-inositol 4-phosphate; scyllo-Inosamine 4-phosphate	0	136.0
C00739	1	C6H14N2O2	D-Lysine; D-2,6-Diaminohexanoic acid	0	80.0
C00755	1	C8H8O3	4-Hydroxy-3-methoxy-benzaldehyde; Vanillin; Vanillaldehyde; 4-Hydroxy-3-methoxybenzaldehyde	0	80.0
C15567	1	C15H12O5	2,7,4'-Trihydroxyisoflavanone	0	142.0
C20395	1	C17H23N3O18P2	UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate; UDP-3-keto-GlcNAcA	0	
C03428	1	C30H52O7P2	Presqualene diphosphate	0	318.0
C00433	1	C5H6O4	2,5-Dioxopentanoate; 2-Oxoglutarate semialdehyde	0	68.0
C11915	1	C17H26N2O14P2	dTDP-3-methyl-4-oxo-2,6-dideoxy-L-glucose	0	284.0
C00904	1	C26H42N7O20P3S	Citramalyl-CoA	0	468.0
C06610	1	C3H4Cl2	cis-1,3-Dichloropropene	0	56.0
C03341	1	C5H9NO3	2-Amino-4-oxopentanoic acid; 2-Amino-4-oxopentanoate	0	70.0
C00857	1	C21H27N6O15P2	Deamino-NAD+; Deamido-NAD+; Deamido-NAD	0	344.0
C05825	1	C6H11NO3	2-Amino-5-oxohexanoate	0	78.0
C01063	1	C28H46N7O19P3S	6-Carboxyhexanoyl-CoA; Pimeloyl-CoA	0	476.0
C15767	1	C9H16N2O5	4-(L-gamma-Glutamylamino)butanoate; gamma-Glutamyl-gamma-aminobutyrate; 4-(Glutamylamino)butanoate; gamma-Glutamyl-GABA	0	124.0
C20560	1	C8H21N5	N1-(3-Aminopropyl)agmatine; N1-Aminopropylagmatine	0	
C15667	1	C9H14N3O9P	5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole	0	176.0
C16518	1	C13H15N3O3S	S-(Indolylmethylthiohydroximoyl)-L-cysteine	0	154.0
C01419	1	C5H10N2O3S	Cys-Gly; L-Cysteinylglycine	0	94.0
C03794	1	C14H18N5O11P	N6-(1,2-Dicarboxyethyl)-AMP; N6-(1,2-Dicarboxyethyl)AMP; Adenylosuccinate; Adenylosuccinic acid	0	240.0
C06217	1	C36H62O31	Cellohexaose	0	526.0
C11453	1	C5H12O9P2	2-C-Methyl-D-erythritol 2,4-cyclodiphosphate; 3-Methyl-1,2,3,4-tetrahydroxybutane-1,3-cyclic bisphosphate	0	144.0
C05620	1	C11H13NO3	N-Acetyl-D-phenylalanine	0	110.0
C15541	1	C11H21O15P2R	NDP-glucose; NDP-D-glucose; NDP-alpha-D-glucose	1	0.0
C03892	1	C8H14O13P2R2	Phosphatidylglycerophosphate; 3(3-sn-Phosphatidyl)-sn-glycerol 1-phosphate; 3(3-Phosphatidyl-)L-glycerol 1-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-sn-glycerol 3'-phosphate	2	0.0
C20724	1	C15H24	(+)-Thujopsene	0	
C03087	1	C7H13NO3	5-Acetamidopentanoate	0	86.0
C05674	1	C14H27N4O10P2	CMP-N-trimethyl-2-aminoethylphosphonate; CMP-2-trimethylaminoethylphosphonate	0	256.0
C00561	1	C8H7NO	Mandelonitrile; Benzaldehyde cyanohydrin; (R)-Mandelonitrile	0	70.0
C03393	1	C4H9O8P	4-Phospho-D-erythronate; 4-Phosphoerythronate	0	112.0
C00091	1	C25H40N7O19P3S	Succinyl-CoA; Succinyl coenzyme A	0	452.0
C16222	1	C25H24O12	Formononetin 7-O-glucoside-6''-O-malonate	0	270.0
C00588	1	C5H15NO4P	Choline phosphate; Phosphorylcholine; Phosphocholine; O-Phosphocholine	0	98.0
C05400	1	C12H22O11	Epimelibiose; 6-O-(alpha-D-Galactopyranosyl)-D-mannopyranose	0	182.0
C00575	1	C10H12N5O6P	3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP	0	170.0
C03676	1	C6H6O5	3-Hydroxy-cis,cis-muconate	0	82.0
C20412	1	C32H54	3,22-Dimethyl-1,2,23,24-tetradehydro-2,3,22,23-tetrahydrosqualene	0	
C19675	1	C3H8O5S	(R)-2,3-Dihydroxypropane-1-sulfonate	0	82.0
C01755	1	CHNS	Thiocyanate; Thiocyanic acid	0	30.0
C06749	1	C28H44N7O18P3S	6-Hydroxycyclohex-1-ene-1-carbonyl-CoA; 6-Hydroxycyclohex-1-enecarbonyl-CoA; 6-Hydroxycyclohex-1-ene-1-carboxyl-CoA	0	466.0
C00955	1	C10H11NO	Indole-3-ethanol; Tryptophol	0	86.0
C02090	1	C27H49N9O10S2	Trypanothione; N1,N8-Bis(gamma-L-glutamyl-L-cysteinyl-glycyl)spermidine; N1,N8-Bis(glutathionyl)spermidine; Reduced trypanothione	0	386.0
C05675	1	C7H12NO7PR2	Diacylglyceryl-2-aminoethylphosphonate	2	0.0
C00196	1	C7H6O4	2,3-Dihydroxybenzoate; 2,3-Dihydroxybenzoic acid	0	80.0
C02949	1	C28H40N7O18P3S	4-Hydroxybenzoyl-CoA	0	462.0
C05324	1	C12H21N3O6	Nicotianamine	0	162.0
C01041	1	C6H7O6	Monodehydroascorbate; Monodehydroascorbate radical; Ascorbate radical; Semidehydroascorbic acid	0	91.0
C00493	1	C7H10O5	Shikimate; Shikimic acid; 3,4,5-Trihydroxy-1-cyclohexenecarboxylic acid	0	92.0
C06177	1	C8H13NO2	Retronecine	0	84.0
C00942	1	C10H12N5O7P	3',5'-Cyclic GMP; Guanosine 3',5'-cyclic monophosphate; Guanosine 3',5'-cyclic phosphate; Cyclic GMP; cGMP	0	178.0
C04268	1	C16H27N3O14P2	dTDP-4-amino-4,6-dideoxy-D-glucose; dTDP-4-amino-4,6-dideoxy-alpha-D-glucose; dTDP-viosamine; dTDP-4-amino-4,6-dideoxy-alpha-D-glucopyranose	0	286.0
C20781	1	C6H8O5	2,4-Diketo-3-deoxy-L-fuconate	0	
C00885	1	C10H10O6	Isochorismate; Isochorismic acid	0	118.0
C00129	1	C5H12O7P2	Isopentenyl diphosphate; delta3-Isopentenyl diphosphate; delta3-Methyl-3-butenyl diphosphate	0	128.0
C04315	1	C10H17O9R	2-Acyl-3-O-(beta-D-galactosyl)-sn-glycerol; Monogalactosyl-monoacylglycerol; Gal-beta1->3acyl1Gro; Galbeta1->3acyl1Gro; Mono-beta-D-galactosylacylglycerol	1	0.0
C04368	1	C9H11NO3	3-Amino-3-(4-hydroxyphenyl)propanoate; beta-Tyrosine	0	96.0
C00751	1	C30H50	Squalene; Spinacene; Supraene	0	230.0
C17530	1	C3H6O2	Methyl acetate; Devoton; Tereton	0	40.0
C05381	1	C16H25N4O10P2S	3-Carboxy-1-hydroxypropyl-ThPP	0	274.0
C03451	1	C13H21N3O8S	(R)-S-Lactoylglutathione; S-D-Lactoylglutathione	0	200.0
C01037	1	C9H20N2O2	7,8-Diaminononanoate	0	104.0
C00463	1	C8H7N	Indole; 2,3-Benzopyrrole	0	62.0
C03460	1	C25H40N7O17P3S	2-Methylprop-2-enoyl-CoA; Methacrylyl-CoA; Methylacrylyl-CoA	0	436.0
C01416	1	C17H21NO4	Cocaine; l-Cocain; beta-Cocain	0	162.0
C18034	1	C18H31N3O12P2	dTDP-D-forosamine; dTDP-[(2R,5S,6R)-5-(dimethylamino)tetrahydro-6-methyl-2H-pyran-2-yl] ester	0	286.0
C16702	1	C16H19NO3	4'-O-Methylnorbelladine	0	146.0
C01929	1	C6H9N3O	L-Histidinal	0	74.0
C00971	1	C8H7NO3	4-Pyridoxolactone; 4-Pyridoxic acid lactone	0	86.0
C03692	1	C11H16O10R2	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol; D-Galactosyldiacylglycerol; 3-beta-D-Galactosyl-1,2-diacylglycerol; Monogalactosyldiglyceride; Monogalactosyl-diacylglycerol; MGDG; Galbeta1->3acyl2Gro; 3-(beta-D-Galactosyl)-1,2-diacyl-sn-glycerol	2	0.0
C06035	1	C6H6O5	4-Methylene-2-oxoglutarate; 2-Methylidene-4-oxopentanedioic acid; 4-Carboxy-2-oxo-4-pentenoate	0	82.0
C18911	1	C6H13O7P	(R)-4-Phosphopantoate	0	120.0
C00195	1	C19H36NO3R	N-Acylsphingosine; Ceramide	1	0.0
C09815	1	C7H7NO	Benzamide	0	64.0
C19708	1	C15H24	5-Epiaristolochene; (+)-5-Epiaristolochene; 5-epi-Aristolochene; (+)-5-epi-Aristolochene	0	114.0
C00989	1	C4H8O3	4-Hydroxybutanoic acid; 4-Hydroxybutanoate; 4-Hydroxybutyric acid	0	56.0
C01143	1	C6H14O10P2	(R)-5-Diphosphomevalonate	0	160.0
C06234	1	C6H11NO4	4-Methyl-L-glutamate	0	86.0
C07728	1	C9H8O2	3-Isochromanone; 1,4-Dihydro-3H-2-benzopyran-3-one	0	78.0
C19813	1	C4H7NO5	threo-3-Hydroxy-D-aspartate	0	78.0
C05526	1	C13H22N4O8S2	S-Glutathionyl-L-cysteine	0	224.0
C06023	1	C12H24N2O10(C6H11NO3)n	D-Glucosaminide; Chitosan oligosaccharide	0	268.0
C01563	1	CH3NO2	Carbamate; Carbamic acid; Aminoformic acid	0	32.0
C16566	1	C18H36N6O5S	Glutathionylaminopropylcadaverine	0	242.0
C20182	1	C15H24	(-)-delta-Cadinene; (1R,8aS)-4,7-Dimethyl-1-(propan-2-yl)-1,2,3,5,6,8a-hexahydronaphthalene	0	
C05980	1	C13H18O17P2R4	Cardiolipin; Diphosphatidylglycerol; 1',3'-Bis(1,2-diacyl-sn-glycero-3-phospho)-sn-glycerol	4	0.0
C01019	1	C6H12O5	6-Deoxy-L-galactose; L-Fucose	0	88.0
C16699	1	C9H17O12P	2-O-(6-Phospho-alpha-mannosyl)-D-glycerate; 2-O-(6-Phospho-alpha-D-mannosyl)-D-glycerate	0	182.0
C17267	1	C10H17N3O6S2	S-Sulfanylglutathione; Glutathione hydrodisulfide	0	178.0
C02247	1	C28H41N8O17P3S	Anthraniloyl-CoA; 2-Aminobenzoyl-CoA	0	462.0
C02937	1	C10H10N2O	Indole-3-acetaldehyde oxime; Indole-3-acetaldoxime; 3-Indoleacetaldoxime; (E)-Indol-3-ylacetaldoxime	0	92.0
C03838	1	C7H15N2O8P	5'-Phosphoribosylglycinamide; GAR; N1-(5-Phospho-D-ribosyl)glycinamide; Glycinamide ribonucleotide	0	150.0
C19033	1	CS2	Carbon disulfide	0	38.0
