cid	iter	formula	name	num_rgroup	electrons
C04376	1	C8H15N2O9P	5'-Phosphoribosyl-N-formylglycinamide; N-Formyl-GAR; N-Formylglycinamide ribonucleotide; N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	0	164.0
C00141	1	C5H8O3	3-Methyl-2-oxobutanoic acid; 3-Methyl-2-oxobutyric acid; 3-Methyl-2-oxobutanoate; 2-Oxo-3-methylbutanoate; 2-Oxoisovalerate; 2-Oxoisopentanoate; alpha-Ketovaline; 2-Ketovaline; 2-Keto-3-methylbutyric acid	0	62.0
C00191	1	C6H10O7	D-Glucuronate; Glucuronic acid; Glucuronate	0	102.0
C19794	1	C15H25N3O16P2	CDP-1L-myo-inositol	0	294.0
C00719	1	C5H11NO2	Betaine; Trimethylaminoacetate; Glycine betaine; N,N,N-Trimethylglycine; Trimethylammonioacetate	0	64.0
C03366	1	C6H15N2O6P	5-Phosphonooxy-L-lysine; O-Phosphohydroxy-L-lysine; (5R)-5-Phosphonooxy-L-lysine	0	128.0
C01215	1	C7H9NO5	2-(Acetamidomethylene)succinate	0	98.0
C00515	1	C5H12N2O2	D-Ornithine	0	72.0
C00409	1	CH4S	Methanethiol; Methylmercaptan	0	26.0
C00364	1	C10H15N2O8P	dTMP; Thymidine 5'-phosphate; Deoxythymidine 5'-phosphate; Thymidylic acid; 5'-Thymidylic acid; Thymidine monophosphate; Deoxythymidylic acid; Thymidylate	0	168.0
C05127	1	C6H11N3	N-Methylhistamine; 1-Methylhistamine; 1-Methyl-4-(2-aminoethyl)imidazole; Ntau-Methylhistamine	0	68.0
C00542	1	C7H14N2O4S	Cystathionine	0	118.0
C04324	2	C7H6O7	(1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylate; 2-Hydroxy-4-carboxyhexa-2,4-dienedioate; 4-Carboxy-2-hydroxy-cis,cis-muconate; 4-Carboxy-2-hydroxyhexa-2,4-cis,cis-dienedioate	0	104.0
C05682	2	C2H5O5P	Phosphonoacetate; Phosphonoacetic acid; Fosfonet	0	72.0
C19947	2	C16H27N3O14P2	dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose	0	
C19948	2	C18H31N3O14P2	dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose; dTDP-D-ravidosamine	0	
C01743	2	C12H25N3O7	Paromamine; Neomycin D	0	174.0
C11925	2	C16H27N3O14P2	dTDP-3-amino-3,6-dideoxy-D-glucose	0	286.0
C05399	2	C12H24O11	Melibiitol; 6-O-alpha-D-Galactosyl-D-glucitol	0	184.0
C17581	2	C6H11NO4	3-Amino-2,3-dideoxy-scyllo-inosose; 2-Deoxy-3-keto-scyllo-inosamine	0	86.0
C16358	2	C6H6N4O2	1-Methylxanthine	0	86.0
C20353	2	C12H24N2O8	2'-Deamino-2'-hydroxyparomamine	0	
C02501	2	C6H6O5	2-Hydroxymuconate	0	82.0
C01096	2	C6H15O9P	Sorbitol 6-phosphate; D-Sorbitol 6-phosphate; D-Glucitol 6-phosphate	0	138.0
C16356	2	C7H8N4O3	1,7-Dimethyluric acid	0	102.0
C11933	2	C18H31N3O14P2	dTDP-D-mycaminose; dTDP-alpha-D-mycaminose	0	302.0
C05198	2	C10H13N5O3	5'-Deoxyadenosine	0	132.0
C17582	2	C14H27N3O8	2'-N-Acetylparomamine	0	196.0
C20684	2	C11H15N6O8P	O-Carbamoyladenylate	0	
C11908	2	C16H24N2O15P2	3,6-Dideoxy-3-oxo-dTDP-D-glucose; dTDP-3-oxo-6-deoxy-D-glucose; dTDP-3-oxo-6-deoxy-alpha-D-glucose; dTDP-3-dehydro-6-deoxy-alpha-D-glucopyranose; dTDP-6-deoxy-D-ribo-hexos-3-ulose	0	284.0
C00794	2	C6H14O6	D-Sorbitol; D-Glucitol; L-Gulitol; Sorbitol	0	98.0
C19694	2	C6H11NO4	D-Alanyl-(R)-lactate; D-Alanyl-D-lactate; (2R)-2-(D-Alanyloxy)propanoic acid; (R)-2-[(R)-2-Aminopropanoyloxy]propanoic acid	0	86.0
C15809	2	C2H3NO2	Iminoglycine; Iminoacetic acid; 2-Iminoacetate	0	38.0
C02627	2	C6H14N2O3	2-Deoxystreptamine	0	88.0
C19960	2	C16H24N2O15P2	dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose; dTDP-6-deoxy-D-xylo-hexos-3-ulose; dTDP-6-deoxy-D-xylo-hex-3-ulose	0	
C00887	3	N2O	Nitrous oxide; Dinitrogen monoxide; Dinitrogen oxide; N2O	0	22.0
C20251	3	C6H10O6	1-Keto-D-chiro-inositol; 2D-2,3,5/4,6-Pentahydroxycyclohexanone	0	
C01279	3	C6H9N3O	4-Amino-5-hydroxymethyl-2-methylpyrimidine; Toxopyrimidine; 4-Amino-2-methyl-5-pyrimidinemethanol	0	74.0
C04752	3	C6H11N3O7P2	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate; 4-Amino-2-methyl-5-diphosphomethylpyrimidine	0	154.0
C12115	3	C7H7NO3	3-Amino-4-hydroxybenzoate; 3-Amino-4-hydroxybenzoic acid; 3,4-AHBA	0	80.0
C00237	3	CO	CO; Carbon monoxide	0	14.0
C19935	3	N3	Azide; Nitrogen ion (N3-); Azide ion; Hydrazoate	0	
C18239	3	C10H14N5O8P	Precursor Z; Cyclic pyranopterin monophosphate; Cyclic pyranopterin phosphate; cPMP	0	188.0
C00533	3	NO	Nitric oxide; NO; Nitrogen monoxide	0	15.0
C15556	3	C4H9O6P	L-3,4-Dihydroxybutan-2-one 4-phosphate; 1-Deoxy-L-glycero-tetrulose 4-phosphate; 2-Hydroxy-3-oxobutyl phosphate	0	96.0
C04556	3	C6H10N3O4P	4-Amino-2-methyl-5-phosphomethylpyrimidine; 4-Amino-5-phosphomethyl-2-methylpyrimidine	0	114.0
C20267	3	C6H10N4	4-Amino-5-aminomethyl-2-methylpyrimidine	0	
C03548	4	C4H4O5	trans-2,3-Epoxysuccinate	0	68.0
C00552	4	C4H6O6	meso-Tartaric acid; meso-Tartrate	0	78.0
C01769	4	C4H8O2	(S)-Acetoin; (S)-2-Acetoin	0	48.0
C00565	6	C3H9N	Trimethylamine; (CH3)3N; N,N-Dimethylmethanamine	0	34.0
C20248	6	C7H6N4O3	7-Carboxy-7-carbaguanine; 7-Carboxy-7-deazaguanine	0	
C15996	6	C7H5N5O	7-Cyano-7-carbaguanine; 7-Cyano-7-deazaguanine	0	90.0
C05715	11	C5H8N2O2	gamma-Amino-gamma-cyanobutanoate; 4-Amino-4-cyanobutanoic acid	0	68.0
C01328	11	OH	HO-; OH-; Hydroxide ion	0	10.0
C01959	33	C3H9N3O3S	Taurocyamine	0	88.0
C01294	33	C7H16N3O8P	1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate; N-Amidino-scyllo-inosamine 4-phosphate	0	158.0
C04280	33	C7H15N3O5	1-Guanidino-1-deoxy-scyllo-inositol; Amidino-scyllo-inosamine	0	118.0
C03149	33	C3H10N3O6PS	N-Phosphotaurocyamine; Taurocyamine phosphate; N(omega)-Phosphotaurocyamine	0	128.0
