cid	formula	name	num_rgroup	electrons
C00279	C4H9O7P	D-Erythrose 4-phosphate	0	104
C00280	C19H26O2	Androstenedione; Androst-4-ene-3,17-dione; 4-Androstene-3,17-dione	0	156
C00282	H2	Hydrogen; H2	0	2
C00283	H2S	Hydrogen sulfide; Hydrogen-sulfide; H2S; Sulfide	0	18
C00284	C10H16N2O8	EDTA; Ethylenediaminetetraacetic acid; Edetic acid	0	154
C00286	C10H16N5O13P3	dGTP; 2'-Deoxyguanosine 5'-triphosphate; Deoxyguanosine 5'-triphosphate; Deoxyguanosine triphosphate	0	260
C00288	HCO3	HCO3-; Bicarbonate; Hydrogencarbonate; Acid carbonate	0	32
C00290		Fibrin	0	78
C00291	Ni	Nickel	0	28
C00292	C6H7N	Aniline; Phenylamine; Benzenamine; Arylamine	0	50
C00294	C10H12N4O5	Inosine	0	140
C00295	C5H4N2O4	Orotate; Orotic acid; Uracil-6-carboxylic acid	0	80
C00296	C7H12O6	Quinate; Quinic acid; Kinic acid; Chinic acid; L-Quinic acid; L-Quinate; (-)-Quinic acid	0	102
C00297	SR2	Sulfide; Thioether	2	0
C00298		Trypsin; Trypsin crystallized	0	0
C00299	C9H12N2O6	Uridine	0	128
C00300	C4H9N3O2	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	0	70
C00301	C15H23N5O14P2	ADP-ribose; ADP-D-ribose; Adenosine diphosphate ribose	0	290
C00302	C5H9NO4	Glutamate; Glutaminic acid; 2-Aminoglutaric acid	0	78
C00303	C5H10N2O3	Glutamine; 2-Aminoglutaramic acid	0	78
C00304	C18H33N3O10(R1)(R2)	Kanamycin	3	0
C00305	Mg	Magnesium cation; Mg2+; Magnesium(2+); Magnesium ion	0	10
C00306	C50H73N15O11	Bradykinin	0	566
C00307	C14H26N4O11P2	CDP-choline; Cytidine 5'-diphosphocholine; Citicoline	0	256
C00308	C5H12N4O3	Canavanine; L-Canavanine; 2-Amino-4-(guanidinooxy)butyric acid	0	94
C00309	C5H10O5	D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose	0	80
C00310	C5H10O5	D-Xylulose; D-threo-Pentulose; D-Lyxulose	0	80
C00311	C6H8O7	Isocitrate; Isocitric acid; 1-Hydroxytricarballylic acid; 1-Hydroxypropane-1,2,3-tricarboxylic acid	0	100
C00312	C5H10O5	L-Xylulose; L-threo-Pentulose; L-Lyxulose	0	80
C00313	C23H36N7O19P3S	Oxalyl-CoA	0	436
C00314	C8H11NO3	Pyridoxine; Pyridoxol	0	90
C00315	C7H19N3	Spermidine; N-(3-Aminopropyl)-1,4-butane-diamine	0	82
C00317	C30H52O26	Amylopectin	0	440
C00318	C7H15NO3	L-Carnitine; L-gamma-Trimethyl-beta-hydroxybutyrobetaine; Vitamin BT; 3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner salt; Levocarnitine; (R)-Carnitine	0	88
C00319	C18H37NO2	Sphingosine; Sphingenine; Sphingoid; Sphing-4-enine	0	168
C00320	HS2O3	Thiosulfate; Hyposulfite	0	58
C00322	C6H8O5	2-Oxoadipate; 2-Oxoadipic acid	0	84
C00323	C30H42N7O19P3S	Caffeoyl-CoA	0	484
C00324	C6FeN6	Ferricyanide; Hexacyanoferrate(III)	0	13
C00325	C16H25N5O15P2	GDP-L-fucose; GDP-beta-L-fucose	0	306
C00326		Glycoprotein	0	0
C00327	C6H13N3O3	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	0	94
C00328	C10H12N2O3	L-Kynurenine; 3-Anthraniloyl-L-alanine	0	110
C00329	C6H13NO5	D-Glucosamine; Chitosamine; 2-Amino-2-deoxy-D-glucose	0	96
C00330	C10H13N5O4	Deoxyguanosine; 2'-Deoxyguanosine	0	140
C00331	C11H9NO3	Indolepyruvate; Indolepyruvic acid; (Indol-3-yl)pyruvate; Indole-3-pyruvate; 3-(Indol-3-yl)pyruvate	0	106
C00332	C25H40N7O18P3S	Acetoacetyl-CoA; Acetoacetyl coenzyme A; 3-Acetoacetyl-CoA	0	444
C00333	C6H10O7	D-Galacturonate; D-Galacturonic acid	0	102
C00334	C4H9NO2	4-Aminobutanoate; 4-Aminobutanoic acid; 4-Aminobutyrate; 4-Aminobutyric acid; gamma-Aminobutyric acid; GABA	0	56
C00337	C5H6N2O4	(S)-Dihydroorotate; (S)-4,5-Dihydroorotate; L-Dihydroorotate; L-Dihydroorotic acid; Dihydro-L-orotic acid	0	82
C00338		Lipopolysaccharide; LPS	0	0
C00339	CH3OR	Long-chain alcohol	1	0
C00340		Reduced rubredoxin	0	0
C00341	C10H20O7P2	Geranyl diphosphate	0	166
C00342	C10H14N4O4S2R4	Thioredoxin; Reduced thioredoxin	4	0
C00343	C10H12N4O4S2R4	Thioredoxin disulfide; Oxidized thioredoxin; Thioredoxin sulfide	4	0
C00344	C8H13O10PR2	Phosphatidylglycerol; 3-(3-sn-Phosphatidyl)glycerol; 3(3-Phosphatidyl-)glycerol; PtdGro	2	0
C00345	C6H13O10P	6-Phospho-D-gluconate	0	144
C00346	C2H8NO4P	Ethanolamine phosphate; O-Phosphorylethanolamine; Phosphoethanolamine; O-Phosphoethanolamine	0	74
C00347	C3H5O2R	Long-chain carboxylate; Long-chain carboxylic acid	1	0
C00348	C55H91O4P	all-trans-Undecaprenyl phosphate	0	468
C00349	C4H6O3	2-Methyl-3-oxopropanoate; 3-Oxo-2-methylpropanoate; Methylmalonate semialdehyde	0	54
C00350	C7H12NO8PR2	Phosphatidylethanolamine; (3-Phosphatidyl)ethanolamine; (3-Phosphatidyl)-ethanolamine; Cephalin; O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine; 1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine; L-1-Phosphatidylethanolamine	2	0
C00351	C10H19O14P3R2(C5H8O5PR)n	5'-Phosphooligonucleotide	3	0
C00352	C6H14NO8P	D-Glucosamine 6-phosphate; D-Glucosamine phosphate	0	136
C00353	C20H36O7P2	Geranylgeranyl diphosphate; Geranylgeranyl pyrophosphate; all-trans-Geranylgeranyl diphosphate; all-trans-Geranylgeranyl pyrophosphate; (2E,6E,10E)-3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate	0	242
C00354	C6H14O12P2	D-Fructose 1,6-bisphosphate	0	176
C00355	C9H11NO4	3,4-Dihydroxy-L-phenylalanine; L-Dopa; 3-Hydroxy-L-tyrosine; L-beta-(3,4-Dihydroxyphenyl)alanine; Levodopa; Dihydroxy-L-phenylalanine	0	104
C00356	C27H44N7O20P3S	(S)-3-Hydroxy-3-methylglutaryl-CoA; Hydroxymethylglutaryl-CoA; Hydroxymethylglutaroyl coenzyme A; HMG-CoA; 3-Hydroxy-3-methylglutaryl-CoA	0	476
C00357	C8H16NO9P	N-Acetyl-D-glucosamine 6-phosphate	0	158
C00360	C10H14N5O6P	dAMP; 2'-Deoxyadenosine 5'-phosphate; 2'-Deoxyadenosine 5'-monophosphate; Deoxyadenylic acid; Deoxyadenosine monophosphate	0	172
C00361	C10H15N5O10P2	dGDP; 2'-Deoxyguanosine 5'-diphosphate	0	220
C00362	C10H14N5O7P	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate	0	180
C00363	C10H16N2O11P2	dTDP; Deoxythymidine 5'-diphosphate	0	208
C00364	C10H15N2O8P	dTMP; Thymidine 5'-phosphate; Deoxythymidine 5'-phosphate; Thymidylic acid; 5'-Thymidylic acid; Thymidine monophosphate; Deoxythymidylic acid; Thymidylate	0	168
C00365	C9H13N2O8P	dUMP; Deoxyuridylic acid; Deoxyuridine monophosphate; Deoxyuridine 5'-phosphate; 2'-Deoxyuridine 5'-phosphate	0	160
C00366	C5H4N4O3	Urate; Uric acid	0	86
C00367		Casein	0	NaN
C00369	(C12H20O10)n	Starch	0	0
C00370	C17H28O	Sterol	0	138
C00371	C10H13N5O	Zeatin; N6-(4-Hydroxyisopentenyl)adenine; (E)-2-Methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol; trans-Zeatin	0	116
C00372	(C12H20O10)n	Dextran; 1,6-alpha-D-Glucan; (1,6-alpha-D-Glucosyl)n; (1,6-alpha-D-Glucosyl)n+1; (1,6-alpha-D-Glucosyl)m; (1,6-alpha-D-Glucosyl)m+1; Dextran 40; Dextran 70; Dextran 75	0	0
C00373		Elastin	0	300
C00374	(C26H40N2O36S5)n	Heparin; Enoxaparin; Bemiparin	0	0
C00375	CH4NR	Primary amine; RCH2NH2	1	0
C00376	C20H28O	Retinal; Vitamin A aldehyde; Retinene; all-trans-Retinal; all-trans-Vitamin A aldehyde; all-trans-Retinene	0	156
C00377		Steroid	0	0
C00378	C12H17N4OS	Thiamine; Thiamin; Vitamin B1; Aneurin; Antiberiberi factor	0	140
C00379	C5H12O5	Xylitol	0	82
C00380	C4H5N3O	Cytosine	0	58
C00381	C20H36O(C5H8)n	Dolichol	0	202
C00383	C3H4O4	Malonate; Malonic acid; Propanedioic acid	0	54
C00384	C12H25N4O5R	Neomycin	1	0
C00385	C5H4N4O2	Xanthine	0	78
C00386	C9H14N4O3	Carnosine; Nalpha-(beta-alanyl)-L-histidine	0	120
C00387	C10H13N5O5	Guanosine	0	148
C00388	C5H9N3	Histamine; 1H-Imidazole-4-ethanamine; 2-(4-Imidazolyl)ethylamine	0	60
C00389	C15H10O7	Quercetin; 3,3',4,5,7-Pentahydroxyflavone; 3,5,7,3',4'-Pentahydroxyflavone	0	156
C00390	C14H20O4(C5H8)n	Ubiquinol; QH2; CoQH2	0	174
C00391		Calmodulin	0	0
C00392	C6H14O6	Mannitol; D-Mannitol	0	98
C00393		Fibrinogen; Blood coagulation factor I	0	0
C00394	C16H25N5O16P2	GDP-glucose; GDP-D-glucose; GDP-alpha-D-glucose	0	314
C00395	C9H11N2O4SR	Penicillin; Penam	1	0
C00396	C4H4N2	Pyrimidine; Pyrimidine base	0	42
C00397	C18H37N5O9	Tobramycin; Nebramycin factir 6; 3'-Deoxykanamycin B	0	252
C00398	C10H12N2	Tryptamine; 3-(2-Aminoethyl)indole	0	86
C00399	C14H18O4(C5H8)n	Ubiquinone; Coenzyme Q; CoQ; Q	0	172
C00400	C10H20O	(-)-Menthol; L-Menthol	0	88
C00401	(C14H21NO11)n	Chondroitin; Chondroitin-D-glucuronate	0	0
C00402	C4H7NO4	D-Aspartate; D-Aspartic acid	0	70
C00403	C4H6N2O3R2(C2H2NOR)n	Polypeptide	3	0
C00404	H4P2O7(HPO3)n	Polyphosphate; (Phosphate)n; (Phosphate)n+1; (Phosphate)n-1; (Polyphosphate)n; (Polyphosphate)n-1	0	130
C00405	C2H4NO2R	D-Amino acid	1	0
C00406	C31H44N7O19P3S	Feruloyl-CoA; trans-Feruloyl-CoA	0	492
C00407	C6H13NO2	L-Isoleucine; 2-Amino-3-methylvaleric acid	0	72
C00408	C6H11NO2	L-Pipecolate; Pipecolinic acid; Pipecolic acid; 2-Piperidinecarboxylic acid; (S)-Piperidine-2-carboxylic acid	0	70
C00409	CH4S	Methanethiol; Methylmercaptan	0	26
C00410	C21H30O2	Progesterone; 4-Pregnene-3,20-dione	0	172
C00411	C32H46N7O20P3S	Sinapoyl-CoA	0	508
C00412	C39H70N7O17P3S	Stearoyl-CoA; Stearyl-CoA; Stearyl coenzyme A	0	550
C00413	C21H39N7O12	Streptomycin	0	310
C00414	C6H10O	Cyclohexanone	0	54
C00415	C19H21N7O6	Dihydrofolate; Dihydrofolic acid; 7,8-Dihydrofolate; 7,8-Dihydrofolic acid; 7,8-Dihydropteroylglutamate	0	232
C00416	C5H7O8PR2	Phosphatidate; Phosphatidic acid; 1,2-Diacyl-sn-glycerol 3-phosphate; 3-sn-Phosphatidate	2	0
C00417	C6H6O6	cis-Aconitate; cis-Aconitic acid	0	90
C00418	C6H12O4	(R)-Mevalonate; Mevalonic acid; 3,5-Dihydroxy-3-methylvaleric acid	0	80
C00419	C10H17O10PR2(C5H8O6PR)n	Polynucleotide	3	0
C00420	C12H22O11(C6H10O5)n	Polysaccharide; Glycan; Polyglycose	0	268
C00422	C6H5O6R3	Triacylglycerol; Triglyceride	3	0
C00423	C9H8O2	trans-Cinnamate; trans-Cinnamic acid; (E)-Cinnamate	0	78
C00424	C3H6O2	(S)-Lactaldehyde; L-Lactaldehyde; L-2-Hydroxypropionaldehyde	0	40
C00426	(C14H18NO11R3)n	Dermatan sulfate	3	0
C00427	C20H32O5	Prostaglandin H2; (5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; (5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate; PGH2; (5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate	0	192
C00429	C4H6N2O2	5,6-Dihydrouracil; Dihydro-2,4(1H,3H)-pyrimidinedione; Dihydrouracile; Dihydrouracil; 5,6-Dihydro-2,4-dihydroxypyrimidine; Hydrouracil; 2,4-Dioxotetrahydropyrimidine	0	60
C00430	C5H9NO3	5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid	0	70
C00431	C5H11NO2	5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid	0	64
C00433	C5H6O4	2,5-Dioxopentanoate; 2-Oxoglutarate semialdehyde	0	68
C00434	C10H17O8PR2(C5H8O5PR)n.C10H17O7PR2(C5H8O6PR)n	Double-stranded DNA	6	0
C00435		Oxidized rubredoxin	0	0
C00436	C5H13N3O	N-Carbamoylputrescine	0	72
C00437	C7H14N2O3	N-Acetylornithine; N2-Acetyl-L-ornithine	0	94
C00438	C5H8N2O5	N-Carbamoyl-L-aspartate	0	92
C00439	C6H10N2O4	N-Formimino-L-glutamate; N-Formimidoyl-L-glutamate	0	92
C00440	C20H25N7O6	5-Methyltetrahydrofolate	0	242
C00441	C4H7NO3	L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde	0	62
C00444	C10H19O16P3R2(C5H8O6PR)n	5'-Phosphooligoribonucleotide	3	0
C00445	C20H22N7O6	5,10-Methenyltetrahydrofolate	0	238
C00446	C6H13O9P	alpha-D-Galactose 1-phosphate; alpha-D-Galactopyranose 1-phosphate	0	136
C00447	C7H16O13P2	Sedoheptulose 1,7-bisphosphate; D-Sedoheptulose 1,7-bisphosphate; D-altro-Heptulose 1,7-biphosphate	0	192
C00448	C15H28O7P2	trans,trans-Farnesyl diphosphate; Farnesyl diphosphate; Farnesyl pyrophosphate; 2-trans,6-trans-Farnesyl diphosphate; (2E,6E)-Farnesyl diphosphate	0	204
C00449	C11H20N2O6	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid	0	148
C00450	C6H9NO2	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate; delta1-Piperideine-6-L-carboxylate	0	68
C00451	C6H8O7	(1R,2S)-1-Hydroxypropane-1,2,3-tricarboxylate; D-threo-Isocitric acid	0	100
C00454	C5H11O10P2R	NDP; Nucleoside diphosphate; Nucleoside 5'-diphosphate	1	0
C00455	C11H15N2O8P	Nicotinamide D-ribonucleotide; NMN; Nicotinamide mononucleotide; Nicotinamide ribonucleotide; Nicotinamide nucleotide; beta-Nicotinamide D-ribonucleotide; beta-Nicotinamide ribonucleotide; beta-Nicotinamide mononucleotide	0	174
C00458	C9H16N3O13P3	dCTP; Deoxycytidine 5'-triphosphate; Deoxycytidine triphosphate; 2'-Deoxycytidine 5'-triphosphate	0	240
C00459	C10H17N2O14P3	dTTP; Deoxythymidine triphosphate; Deoxythymidine 5'-triphosphate; TTP	0	248
C00460	C9H15N2O14P3	dUTP; 2'-Deoxyuridine 5'-triphosphate	0	240
C00461	(C8H13NO5)n	Chitin; beta-1,4-Poly-N-acetyl-D-glucosamine; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n; [1,4-(N-Acetyl-beta-D-glucosaminyl)]n+1	0	0
C00462	HX	Halide; Hydrogen halide; HX; Halo acid	0	0
C00463	C8H7N	Indole; 2,3-Benzopyrrole	0	62
C00464		Mannan; Mannoglycan	0	0
C00466	C4H8O2	Acetoin; 2-Acetoin; 3-Hydroxybutan-2-one; 3-Hydroxy-2-butanone; Dimethylketol	0	48
C00468	C18H22O2	Estrone; 3-Hydroxy-1,3,5(10)-estratrien-17-one	0	146
C00469	C2H6O	Ethanol; Ethyl alcohol; Methylcarbinol	0	26
C00470	C12H18O13(C6H8O6)n-2	Pectate; Pectic acid; alpha-D-Polygalacturonic acid; Poly(1,4-alpha-D-galacturonate); Poly(1,4-alpha-D-galacturonate)(n); (1,4-alpha-D-Galacturonide)n; (1,4-alpha-D-Galacturonosyl)n; De-esterified pectin	0	286
C00472	C6H4O2	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	0	56
C00473	C20H30O	Retinol; all-trans-Retinol; Vitamin A; Vitamin A1	0	158
C00474	C5H12O5	Ribitol; Adonitol	0	82
C00475	C9H13N3O5	Cytidine	0	128
C00476	C5H10O5	D-Lyxose	0	80
C00477	C27H44O6	Ecdysone	0	254
C00478	C6H10O5	Lichenin; Lichenan	0	86
C00479	C3H6O	Propanal; Propionaldehyde	0	32
C00480	(C36H60O30)n	Pullulan	0	0
C00481	C3H4N2	Pyrazole; 1,2-Diazole	0	36
C00482	C11H12O5	Sinapate; Sinapic acid; 3,5-Dimethoxy-4-hydroxycinnamic acid	0	118
C00483	C8H11NO	Tyramine; 2-(p-Hydroxyphenyl)ethylamine	0	74
C00484	C7H6NOR	Arylamide	1	0
C00486	C33H36N4O6	Bilirubin	0	310
C00487	C7H16NO3	Carnitine; gamma-Trimethyl-hydroxybutyrobetaine; 3-Hydroxy-4-trimethylammoniobutanoate	0	88
C00488	CH3NO	Formamide; Methanamide	0	24
C00489	C5H8O4	Glutarate; Glutaric acid; Pentanedioic acid; 1,3-Propanedicarboxylic acid	0	70
C00490	C5H6O4	Itaconate; Itaconic acid; Methylenesuccinic acid	0	68
C00491	C6H12N2O4S2	L-Cystine; L-Dicysteine; L-alpha-Diamino-beta-dithiolactic acid	0	126
C00492	C18H32O16	Raffinose; Melitose; Melitriose; Gossypose; 6G-alpha-D-galactosylsucrose	0	268
C00493	C7H10O5	Shikimate; Shikimic acid; 3,4,5-Trihydroxy-1-cyclohexenecarboxylic acid	0	92
C00494	C19H37N5O7	Sisomicin; Antibiotic 6640; Dehydrogentamicin Cla; Rickamicin	0	242
C00495	C17H16O7	Sulochrin	0	174
C00496		Ubiquitin	0	0
C00497	C4H6O5	(R)-Malate; D-Malate; D-Malic acid	0	70
C00498	C16H25N5O15P2	ADP-glucose; Adenosine diphosphoglucose	0	306
C00499	C4H8N4O4	Allantoate; Allantoic acid	0	92
C00500	C33H34N4O6	Biliverdin; Biliverdin IX alpha	0	308
C00501	C15H25N3O16P2	CDP-glucose; CDP-D-Glucose	0	294
C00502	C5H10O6	D-Xylonate	0	88
C00503	C4H10O4	Erythritol; Erythrol; Phycitol; Phycite; Erythrite	0	66
C00504	C19H19N7O6	Folate; Pteroylglutamic acid; Folic acid	0	230
C00505		Gentamicin	0	0
C00506	C3H7NO5S	L-Cysteate; L-Cysteic acid; 3-Sulfoalanine; 2-Amino-3-sulfopropionic acid	0	88
C00507	C6H12O5	L-Rhamnose; 6-Deoxy-L-mannose; L-Mannomethylose; L-Rhamnopyranose	0	88
C00508	C5H10O5	L-Ribulose; L-erythro-Pentulose; L-Arabinoketose; L-Arabinulose; L-Riboketose	0	80
C00509	C15H12O5	Naringenin; 4',5,7-Trihydroxyflavanone; (2S)-Naringenin; (-)-(2S)-Naringenin	0	142
C00510	C39H68N7O17P3S	Oleoyl-CoA; (9Z)-Octadecenoyl-CoA	0	548
C00511	C3H4O2	Acrylic acid; Propenoate; Acrylate; 2-Propenoic acid; Vinylformic acid	0	38
C00512	C28H40N7O17P3S	S-Benzoate coenzyme A; Benzoyl-CoA	0	454
C00513	C12H21N3O13P2	CDP-glycerol	0	248
C00514	C6H12O7	D-Mannonate	0	104
C00515	C5H12N2O2	D-Ornithine	0	72
C00516		Fibronectin	0	0
C00517	C16H32O	Hexadecanal; Palmitaldehyde	0	136
C00518	(C14H21NO12)n	Hyaluronate; Hyaluronic acid; Hyaluronan; [beta-N-Acetyl-D-glucosaminyl(1,4)beta-D-glucuronosyl(1,3)]n	0	0
C00519	C2H7NO2S	Hypotaurine; 2-Aminoethanesulfinic acid	0	58
C00521	C10H16	(-)-Limonene; (-)-(S)-Limonene; (-)-(4S)-Limonene	0	76
C00522	C6H12O4	(R)-Pantoate; Pantoate; Pantoic acid	0	80
C00523	C19H30O2	Androsterone; 3alpha-Hydroxy-5alpha-androstan-17-one	0	160
C00524	C42H44FeN8O8S2R4	Cytochrome c; Holocytochrome c	4	0
C00525	C11H12N2O2	D-Tryptophan	0	108
C00526	C9H12N2O5	Deoxyuridine; 2-Deoxyuridine; 2'-Deoxyuridine	0	120
C00527	C26H42N7O19P3S	Glutaryl-CoA	0	460
C00528	C36H64N8O17	Glycopeptide	0	472
C00530	C6H6O2	Hydroquinone; p-Benzenediol; 1,4-Benzenediol; 1,4-Dihydroxybenzene; Benzene-1,4-diol; Quinol; 4-Hydroxyphenol	0	58
C00531	C26H40N7O19P3S	Itaconyl-CoA	0	458
C00532	C5H12O5	L-Arabitol; L-Arabinol; L-Arabinitol; L-Lyxitol	0	82
C00533	NO	Nitric oxide; NO; Nitrogen monoxide	0	15
C00534	C8H12N2O2	Pyridoxamine; PM	0	90
C00535	C19H28O2	Testosterone; 17beta-Hydroxy-4-androsten-3-one	0	158
C00536	H5P3O10	Triphosphate; Triphosphoric acid; Tripolyphosphate; Inorganic triphosphate	0	130
C00538	C2HO2R	2-Oxoaldehyde	1	0
C00539	C7H6O2	Aromatic acid; Aromatic carboxylic acid	0	64
C00540	C30H42N7O17P3S	Cinnamoyl-CoA; S-(Cinnamoyl) coenzyme A	0	468
C00541	C62H88CoN13O14P	Cob(II)alamin; Vitamin B12r	0	680
C00542	C7H14N2O4S	Cystathionine	0	118
C00543	C2H7N	Dimethylamine; (CH3)2NH	0	26
C00544	C8H8O4	Homogentisate; Homogentisic acid; 2,5-Dihydroxyphenylacetic acid; 2,5-Dihydroxyphenylacetate	0	88
C00545	C5H10O6	L-Arabinonate	0	88
C00546	C3H4O2	Methylglyoxal; Pyruvaldehyde; Pyruvic aldehyde; 2-Ketopropionaldehyde; 2-Oxopropanal	0	38
C00547	C8H11NO3	L-Noradrenaline; Noradrenaline; Norepinephrine; Arterenol; 4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol	0	90
C00548	C8H8O2	Phenyl acetate; Acetylphenol; Acetic acid,phenyl ester	0	72
C00549	C18H23N4O14P(C9H11N2O8P)n	RNA (poly(U))	0	444
C00550	C24H49N2O6PR	Sphingomyelin	1	0
C00551		beta-D-Glucan; beta-Glucan	0	268
C00552	C4H6O6	meso-Tartaric acid; meso-Tartrate	0	78
C00553	C10H20O	(+)-Neomenthol	0	88
C00555	C4H9NO	4-Aminobutyraldehyde; 4-Aminobutanal	0	48
C00556	C7H8O	Benzyl alcohol; alpha-Hydroxytoluene; Benzenemethanol; Phenylmethanol; Phenylcarbinol; Hydroxymethylbenzene	0	58
C00557	C5H8O	Cyclopentanone	0	46
C00558	C6H10O7	D-Tagaturonate; D-Tagaturonic acid	0	102
C00559	C10H13N5O3	Deoxyadenosine; 2'-Deoxyadenosine	0	132
C00561	C8H7NO	Mandelonitrile; Benzaldehyde cyanohydrin; (R)-Mandelonitrile	0	70
C00562		Phosphoprotein	0	0
C00563	C23H34N3O10P	Phosphoramidon	0	288
C00565	C3H9N	Trimethylamine; (CH3)3N; N,N-Dimethylmethanamine	0	34
C00566	C27H42N7O22P3S	(3S)-Citryl-CoA	0	490
C00568	C7H7NO2	4-Aminobenzoate; ABEE; 4-Aminobenzoic acid; p-Aminobenzoate	0	72
C00569		Arabinogalactan; Arabinogalactoglycan	0	0
C00570	C11H20N4O11P2	CDP-ethanolamine; Cytidine diphosphate ethanolamine	0	232
C00571	C6H13N	Cyclohexylamine; Cyclohexanamine	0	56
C00573	(C28H46N2O29S3)n	Keratan sulfate; Kerato sulfate; Keratan 6'-sulfate; Keratan; Kerato 6'-sulfate	0	0
C00574	C6H11O5R	beta-D-Fucoside	1	0
C00575	C10H12N5O6P	3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP	0	170
C00576	C5H12NO	Betaine aldehyde	0	56
C00577	C3H6O3	D-Glyceraldehyde	0	48
C00579	C8H17NOS2	Dihydrolipoamide; Dihydrothioctamide	0	112
C00580	C2H6S	Dimethyl sulfide; Methyl sulfide; Methyl thioether	0	34
C00581	C3H7N3O2	Guanidinoacetate; Guanidinoacetic acid; Glycocyamine; N-Amidinoglycine; Guanidoacetic acid	0	62
C00582	C29H42N7O17P3S	Phenylacetyl-CoA; Phenylacetyl coenzyme A	0	462
C00583	C3H8O2	Propane-1,2-diol; 1,2-Propanediol; Propylene glycol	0	42
C00584	C20H32O5	Prostaglandin E2; (5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprosta-5,13-dienoate; (5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate; Dinoprostone; PGE2	0	192
C00585	C10H10N2O3R2	Protein tyrosine; [Protein]-L-tyrosine	2	0
C00586	C6H12O5	2-Deoxy-D-glucose; 2-Deoxy-D-arabino-hexose; D-arabino-2-Deoxyhexose	0	88
C00587	C7H6O3	3-Hydroxybenzoate; 3-Hydroxybenzoic acid; m-Hydroxybenzoic acid	0	72
C00588	C5H15NO4P	Choline phosphate; Phosphorylcholine; Phosphocholine; O-Phosphocholine	0	98
C00590	C10H12O3	Coniferyl alcohol; Coniferol; 4-(3-Hydroxy-1-propenyl)-2-methoxyphenol; trans-Coniferyl alcohol	0	96
C00591	C10H16NO9R	N-Acylneuraminate	1	0
C00593	C2H4O4S	Sulfoacetaldehyde; 2-Sulfoacetaldehyde	0	64
C00596	C5H6O3	2-Hydroxy-2,4-pentadienoate; cis-2-Hydroxypenta-2,4-dienoate; Oxopent-4-enoate; 2-Oxopent-4-enoate; 2-Hydroxypenta-2,4-dienoate	0	60
C00597	C3H7O7P	Glycerate 3-phosphate; 3-Phosphoglycerate	0	96
C00599	C27H44O	Cholest-4-en-3-one; Cholestenone; 4-Cholesten-3-one	0	214
C00601	C8H8O	Phenylacetaldehyde; alpha-Tolualdehyde	0	64
C00602	C6H11O6R	beta-D-Galactoside	1	0
C00603	C3H6N2O4	(-)-Ureidoglycolate; (S)-Ureidoglycolate	0	70
C00604	C12H8N2	1,10-Phenanthroline; o-Phenanthroline	0	94
C00605	C24H37N7O17P3SR	2,3-Dehydroacyl-CoA; Dehydroacyl-CoA	1	0
C00606	C3H7NO4S	3-Sulfino-L-alanine; L-Cysteinesulfinic acid; 3-Sulphino-L-alanine; 3-Sulfinoalanine	0	80
C00607	(C14H18NO11R3)n	Chondroitin sulfate	3	0
C00608	C5H10O6PR	Deoxyribonucleotide	1	0
C00609	C3H5OR	Long-chain aldehyde	1	0
C00611	C14H25NO11	N-Acetyllactosamine; beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine; beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine	0	204
C00612	C9H21N3O	N1-Acetylspermidine	0	104
C00613	C7H13N5O2R2	Protein-L-arginine; Peptide L-arginine	2	0
